Date,Time,Datetime,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max,SN,F10.7obs,F10.7adj,ap_value,Kp_value
2023-08-20,15:00:00,2023-08-20 15:00:00,1,7.91,7.44,8.25,6.75,4.35,7.85,-2.1,-4.85,5.09,2.76,-1.35,5.32,348.56,0.45,354.68,21.32,-10.23,42.25,1.19,0.12,2.16,526.0,515.7,593.9,116924,5000,202408,102.0,146.3,149.8,5,1.333
2023-08-20,16:00:00,2023-08-20 16:00:00,1,8.24,7.93,8.53,5.58,1.79,6.97,-4.07,-7.12,1.55,3.72,-0.1,6.67,326.45,1.62,356.23,27.08,-0.74,53.99,0.32,0.1,1.81,546.4,517.4,599.9,18013,5000,139141,102.0,146.3,149.8,5,1.333
2023-08-20,17:00:00,2023-08-20 17:00:00,1,7.95,7.54,8.18,6.11,4.23,7.33,-4.09,-6.7,3.76,2.82,0.11,4.18,338.79,5.44,358.42,20.67,0.79,30.81,0.24,0.1,2.22,538.2,520.9,598.2,8202,5000,154894,102.0,146.3,149.8,0,1.333
2023-08-20,18:00:00,2023-08-20 18:00:00,1,8.32,7.51,8.71,4.33,1.34,6.8,-6.77,-8.21,5.19,2.3,0.13,4.31,313.14,13.75,327.85,16.3,0.9,32.88,0.12,0.1,1.12,606.7,528.8,610.5,6642,5000,60056,102.0,146.3,149.8,7,2.0
2023-08-20,19:00:00,2023-08-20 19:00:00,1,8.05,7.12,8.22,5.65,2.9,6.89,-4.56,-7.56,0.51,2.45,-2.68,4.18,319.36,4.36,356.34,18.02,-22.16,31.54,0.16,0.1,0.26,600.7,590.9,610.5,6547,5000,13453,102.0,146.3,149.8,7,2.0
2023-08-20,20:00:00,2023-08-20 20:00:00,1,6.76,6.36,7.26,3.92,-1.2,6.08,-4.22,-6.69,1.77,0.1,-5.95,3.93,314.69,1.21,349.27,0.87,-70.23,38.42,0.17,0.1,3.49,598.0,482.8,610.5,12259,5000,169030,102.0,146.3,149.8,0,1.333
2023-08-20,21:00:00,2023-08-20 21:00:00,1,6.48,5.46,6.82,4.16,-0.02,5.97,-3.47,-6.02,4.64,2.4,-1.52,6.34,329.55,2.54,357.82,22.32,-17.22,75.15,0.14,0.1,4.41,603.0,477.2,610.5,11666,5000,206285,102.0,146.3,149.8,7,2.0
2023-08-20,22:00:00,2023-08-20 22:00:00,1,6.28,5.47,7.29,3.78,-1.09,5.75,-4.67,-6.36,2.79,0.66,-4.85,4.07,315.46,5.11,356.49,6.11,-68.51,35.16,0.85,0.1,5.58,594.4,478.1,610.5,19888,5000,445675,102.0,146.3,149.8,7,2.0
2023-08-20,23:00:00,2023-08-20 23:00:00,1,6.87,6.46,7.28,3.25,0.25,5.28,-5.32,-6.94,-2.19,1.84,-1.54,5.34,303.34,272.32,333.5,15.45,-12.76,54.94,0.78,0.1,4.61,558.6,480.0,610.5,25147,5000,205362,102.0,146.3,149.8,0,1.333
2023-08-21,00:00:00,2023-08-21 00:00:00,1,6.9,6.35,7.09,5.3,2.08,6.42,-2.84,-6.43,1.98,2.46,-0.21,4.08,333.83,0.1,359.11,21.15,-1.85,35.45,1.01,0.1,2.72,594.0,487.9,607.0,26798,5000,143850,110.0,148.7,152.2,7,2.0
2023-08-21,01:00:00,2023-08-21 01:00:00,1,6.79,6.51,7.06,4.86,2.11,6.45,-4.27,-6.4,0.3,0.89,-2.82,3.91,321.88,0.22,358.78,7.51,-25.86,34.5,1.01,0.1,2.82,592.8,488.0,599.3,28503,5000,187156,110.0,148.7,152.2,7,2.0
2023-08-21,02:00:00,2023-08-21 02:00:00,1,6.74,6.64,6.85,4.65,2.61,6.08,-4.66,-6.11,-2.84,1.01,-1.44,3.12,316.42,293.11,334.72,8.43,-12.77,27.45,0.81,0.1,1.41,594.0,525.1,595.8,26626,5000,66007,110.0,148.7,152.2,0,1.5
2023-08-21,03:00:00,2023-08-21 03:00:00,1,6.73,6.22,6.98,5.58,4.03,6.14,-3.77,-4.49,-2.19,0.58,-3.89,1.84,327.22,316.72,338.77,4.98,-42.86,15.47,0.26,0.17,1.28,538.2,512.8,594.1,7976,5000,140644,110.0,148.7,152.2,6,1.667
2023-08-21,04:00:00,2023-08-21 04:00:00,1,6.65,6.0,6.81,4.95,3.91,6.18,-3.82,-5.12,-2.12,1.46,-0.5,2.85,324.11,309.37,341.09,13.16,-4.41,24.94,0.22,0.15,1.84,538.2,513.7,597.3,12123,5000,186771,110.0,148.7,152.2,6,1.667
2023-08-21,05:00:00,2023-08-21 05:00:00,1,5.96,5.4,6.6,4.62,1.21,5.71,-2.93,-5.27,2.71,-0.56,-3.71,3.58,330.91,3.86,356.0,-5.02,-39.11,33.24,0.21,0.11,2.73,538.2,487.2,600.5,10556,5000,146380,110.0,148.7,152.2,0,1.5
2023-08-21,06:00:00,2023-08-21 06:00:00,1,5.55,4.48,6.25,3.11,-2.99,6.04,2.21,-4.57,5.18,-1.35,-4.23,0.98,38.89,5.26,353.29,-13.52,-55.64,9.6,0.23,0.11,3.92,563.3,467.7,607.8,12231,5000,356101,110.0,148.7,152.2,12,2.667
2023-08-21,07:00:00,2023-08-21 07:00:00,1,5.86,5.34,6.54,4.46,-1.65,5.64,-3.35,-6.01,2.17,1.22,-2.89,3.54,326.46,6.09,359.04,11.81,-30.43,36.61,0.2,0.1,1.2,538.2,485.3,605.0,12031,5000,131604,110.0,148.7,152.2,12,2.667
2023-08-21,08:00:00,2023-08-21 08:00:00,1,6.01,5.52,6.3,2.4,-2.99,4.44,-5.07,-6.21,-0.54,1.57,-2.57,3.38,292.87,2.23,337.94,15.48,-28.16,35.39,0.17,0.1,2.79,555.6,486.1,610.5,11574,5000,145878,110.0,148.7,152.2,0,1.5
2023-08-21,09:00:00,2023-08-21 09:00:00,1,5.15,1.7,6.37,3.98,-4.18,5.28,-0.73,-4.05,1.54,1.26,-4.68,3.13,345.28,1.83,359.14,15.23,-79.03,37.14,0.54,0.1,1.63,521.2,511.5,610.5,51395,5000,88517,110.0,148.7,152.2,9,2.333
2023-08-21,10:00:00,2023-08-21 10:00:00,1,4.7,2.99,5.18,3.35,-2.22,4.63,1.91,-3.32,4.48,-1.43,-3.56,1.28,38.24,4.54,355.48,-17.61,-48.19,26.21,0.25,0.11,1.07,530.1,513.5,603.9,14110,5000,65664,110.0,148.7,152.2,9,2.333
2023-08-21,11:00:00,2023-08-21 11:00:00,1,4.92,4.5,5.2,3.66,1.6,4.61,-2.45,-4.44,2.78,1.58,-0.43,3.15,328.55,9.76,355.93,19.83,-4.81,37.76,0.29,0.16,1.08,538.2,513.8,598.7,13335,5000,71949,110.0,148.7,152.2,0,1.5
2023-08-21,12:00:00,2023-08-21 12:00:00,1,4.84,4.61,5.05,2.98,1.82,4.43,-3.11,-4.17,0.32,1.73,1.06,2.85,317.44,4.61,345.61,21.12,12.59,34.81,0.39,0.16,1.54,529.0,512.1,597.3,29373,5000,84961,110.0,148.7,152.2,12,2.667
2023-08-21,13:00:00,2023-08-21 13:00:00,1,4.49,4.34,4.71,2.54,1.29,3.35,-3.06,-3.91,-2.42,1.9,0.61,2.46,309.45,289.22,323.37,24.58,8.16,32.92,0.21,0.14,0.98,588.3,517.2,599.2,10976,5000,38529,110.0,148.7,152.2,12,2.667
2023-08-21,14:00:00,2023-08-21 14:00:00,1,4.28,4.06,4.51,3.8,2.29,4.16,-1.69,-3.38,-0.45,0.74,-0.83,1.81,336.1,2.07,351.63,9.96,-11.92,23.61,1.8,0.18,2.46,520.5,512.4,538.2,164536,5000,195980,110.0,148.7,152.2,0,1.5
2023-08-21,15:00:00,2023-08-21 15:00:00,1,4.16,3.76,4.38,3.11,0.37,3.95,-2.31,-3.91,-0.99,0.77,-1.38,2.49,321.4,276.85,345.87,10.33,-21.78,37.14,1.03,0.16,2.19,516.1,509.3,596.4,78324,5000,181225,110.0,148.7,152.2,5,1.333
2023-08-21,16:00:00,2023-08-21 16:00:00,1,4.14,4.03,4.41,2.98,-1.97,3.58,-2.48,-3.76,-0.83,1.11,-1.36,3.87,315.38,199.92,332.68,16.05,-19.69,65.17,1.69,0.17,2.2,510.8,509.1,596.9,91923,6862,99244,110.0,148.7,152.2,5,1.333
2023-08-21,17:00:00,2023-08-21 17:00:00,1,4.3,3.35,4.53,2.21,-0.46,3.39,-2.77,-3.93,3.37,1.09,-3.7,2.95,323.81,21.06,353.05,15.78,-61.64,41.13,1.39,0.16,2.42,514.0,506.6,595.1,75954,5000,98262,110.0,148.7,152.2,0,1.5
2023-08-21,18:00:00,2023-08-21 18:00:00,1,4.45,4.06,4.62,2.8,0.79,3.99,-3.07,-4.18,-0.61,1.27,-1.37,2.16,315.88,280.76,351.44,16.65,-20.15,29.14,2.0,0.17,3.02,511.9,505.7,539.3,90004,5000,131584,110.0,148.7,152.2,7,2.0
2023-08-21,19:00:00,2023-08-21 19:00:00,1,4.23,4.07,4.52,4.05,3.29,4.24,-0.42,-2.9,0.35,0.27,-1.62,2.41,351.58,0.34,359.23,3.67,-22.14,33.82,2.39,1.48,2.76,528.3,520.5,534.4,56644,47917,88255,110.0,148.7,152.2,7,2.0
2023-08-21,20:00:00,2023-08-21 20:00:00,1,4.3,4.0,4.48,3.16,1.32,3.85,-2.23,-3.93,0.37,1.0,-3.08,2.97,326.47,6.37,348.11,13.26,-49.53,42.22,1.41,0.31,1.7,542.4,521.1,548.6,46725,11452,54245,110.0,148.7,152.2,0,1.5
2023-08-21,21:00:00,2023-08-21 21:00:00,1,4.25,4.04,4.44,3.21,1.62,4.03,-2.39,-3.94,0.3,0.73,-3.03,2.14,325.7,0.94,354.05,9.97,-49.08,30.79,1.05,0.39,4.69,527.7,501.0,546.6,47457,11303,173139,110.0,148.7,152.2,5,1.333
2023-08-21,22:00:00,2023-08-21 22:00:00,1,4.06,3.87,4.36,3.33,2.53,3.78,-1.5,-2.76,-0.77,1.47,0.51,2.42,334.41,312.47,348.17,21.04,7.4,34.28,1.66,0.94,8.52,515.4,500.0,544.3,59386,36490,356498,110.0,148.7,152.2,5,1.333
2023-08-21,23:00:00,2023-08-21 23:00:00,1,4.4,4.31,4.55,2.89,2.21,3.26,-2.29,-3.1,-1.51,2.4,1.65,3.22,321.77,309.71,332.16,33.4,22.3,46.98,3.56,0.78,3.82,505.8,500.1,554.7,112094,32403,167153,110.0,148.7,152.2,0,1.5
2023-08-22,00:00:00,2023-08-22 00:00:00,1,3.95,3.64,4.5,2.4,0.67,3.79,-2.17,-3.24,-1.0,-1.99,-3.36,1.55,316.43,287.49,334.06,-30.98,-63.54,20.58,4.82,0.72,10.45,520.8,501.6,532.4,278376,34203,438076,115.0,150.9,154.4,9,2.333
2023-08-22,01:00:00,2023-08-22 01:00:00,1,3.36,2.43,3.9,0.46,-0.91,2.18,-0.51,-2.34,0.81,-3.05,-3.82,2.48,315.07,5.36,347.52,-73.78,-86.24,47.83,3.67,3.13,4.15,519.2,497.3,535.0,206417,152209,231491,115.0,150.9,154.4,9,2.333
2023-08-22,02:00:00,2023-08-22 02:00:00,1,2.9,2.42,3.83,1.02,-0.88,1.94,-1.81,-3.25,0.77,-1.34,-2.97,2.19,303.4,2.02,332.75,-29.9,-79.22,42.85,4.77,4.12,5.89,511.1,494.1,517.7,256091,177477,304920,115.0,150.9,154.4,0,0.8335
2023-08-22,03:00:00,2023-08-22 03:00:00,1,2.67,1.42,3.69,-0.53,-2.45,0.77,-0.24,-2.62,1.82,-1.9,-2.64,2.96,215.74,9.44,322.03,-50.78,-84.01,58.78,5.62,1.27,9.82,508.1,495.3,525.5,312954,46207,431226,115.0,150.9,154.4,18,3.333
2023-08-22,04:00:00,2023-08-22 04:00:00,1,3.16,1.88,3.55,2.68,-0.82,3.2,-0.96,-1.91,-0.21,-1.2,-1.97,0.27,338.81,126.75,354.11,-24.01,-59.11,4.37,3.96,2.78,5.06,489.9,481.4,506.4,229452,107658,327966,115.0,150.9,154.4,18,3.333
2023-08-22,05:00:00,2023-08-22 05:00:00,1,3.28,3.06,3.48,3.06,1.84,3.21,-0.62,-1.5,1.68,0.62,-0.1,1.83,354.28,2.73,358.48,10.84,-1.7,34.57,3.91,1.68,4.78,495.0,487.2,505.9,208364,53167,354378,115.0,150.9,154.4,0,0.8335
2023-08-22,06:00:00,2023-08-22 06:00:00,1,3.0,2.09,3.12,2.55,0.62,2.98,0.05,-1.33,1.65,-0.85,-1.7,1.2,4.68,0.9,357.03,-16.67,-41.6,23.96,2.62,1.18,4.21,501.6,488.9,513.4,101711,49489,198207,115.0,150.9,154.4,7,2.0
2023-08-22,07:00:00,2023-08-22 07:00:00,1,2.96,1.82,3.64,2.26,0.14,2.96,-1.58,-2.33,1.88,-0.74,-2.48,0.27,337.67,8.21,352.31,-13.72,-54.66,5.74,4.1,1.88,6.6,494.7,473.8,510.3,216766,71082,293170,115.0,150.9,154.4,7,2.0
2023-08-22,08:00:00,2023-08-22 08:00:00,1,2.73,1.12,2.99,0.29,-2.87,2.23,-1.33,-2.87,-0.13,-0.61,-1.89,0.51,250.09,181.36,328.61,-13.36,-63.49,10.13,6.87,6.42,9.43,493.5,486.5,510.2,243879,216792,416153,115.0,150.9,154.4,0,0.8335
2023-08-22,09:00:00,2023-08-22 09:00:00,1,3.33,2.36,5.01,-2.91,-4.54,-1.94,-0.55,-1.29,1.21,0.38,-3.07,1.39,188.17,162.8,208.25,6.04,-50.71,26.5,8.67,8.32,9.02,501.5,495.7,506.2,357010,321662,376940,115.0,150.9,154.4,4,1.0
2023-08-22,10:00:00,2023-08-22 10:00:00,1,2.73,2.04,3.1,2.4,-2.71,2.67,1.16,-1.6,1.74,-0.54,-1.07,1.18,25.21,12.45,217.06,-11.94,-20.87,25.21,5.34,5.07,8.64,460.8,458.7,503.7,181188,166645,383303,115.0,150.9,154.4,4,1.0
2023-08-22,11:00:00,2023-08-22 11:00:00,1,3.09,2.9,3.29,2.3,-0.13,2.75,1.26,-1.98,1.65,-1.57,-2.67,-0.64,17.96,4.42,348.96,-30.58,-62.73,-11.91,5.61,5.42,7.2,460.4,458.1,482.4,180059,165026,252732,115.0,150.9,154.4,0,0.8335
2023-08-22,12:00:00,2023-08-22 12:00:00,1,3.29,3.06,3.37,2.85,2.48,3.13,1.56,0.87,1.77,-0.41,-1.18,0.65,27.86,15.67,34.75,-7.11,-21.53,11.04,5.58,5.46,5.83,457.8,453.3,458.9,193823,177569,204444,115.0,150.9,154.4,5,1.333
2023-08-22,13:00:00,2023-08-22 13:00:00,1,3.31,3.03,3.41,3.16,2.45,3.35,1.03,-0.11,1.48,0.09,-1.11,0.69,15.04,0.03,358.12,1.5,-21.68,12.05,5.29,5.06,5.89,456.7,453.2,457.9,211785,187110,222913,115.0,150.9,154.4,5,1.333
2023-08-22,14:00:00,2023-08-22 14:00:00,1,3.16,3.04,3.42,2.86,0.73,3.16,-0.79,-2.87,0.79,1.0,-0.33,1.99,343.05,2.13,351.64,18.61,-6.19,36.45,5.39,4.75,6.95,456.4,440.6,475.4,208929,164726,294315,115.0,150.9,154.4,0,0.8335
2023-08-22,15:00:00,2023-08-22 15:00:00,1,3.12,2.78,3.43,1.91,-0.14,2.79,-2.29,-3.22,-0.51,0.58,-0.87,1.69,314.03,267.47,349.78,10.95,-17.52,29.67,5.54,3.71,5.87,454.8,429.3,463.2,191693,46334,236111,115.0,150.9,154.4,3,0.667
2023-08-22,16:00:00,2023-08-22 16:00:00,1,3.13,2.42,3.34,-0.15,-2.3,1.96,-2.65,-3.03,-1.15,1.19,0.35,1.96,265.19,206.61,307.08,24.54,6.12,38.16,5.98,5.43,7.83,459.8,451.9,476.5,201638,161164,268255,115.0,150.9,154.4,3,0.667
2023-08-22,17:00:00,2023-08-22 17:00:00,1,3.31,2.82,3.58,2.7,-1.87,3.51,-0.27,-2.89,1.15,1.29,-1.21,2.09,328.96,0.84,359.25,23.99,-23.92,39.1,3.77,3.2,7.61,435.1,423.2,473.6,57413,47473,272356,115.0,150.9,154.4,0,0.8335
2023-08-22,18:00:00,2023-08-22 18:00:00,1,3.73,3.09,4.49,0.82,-1.2,2.7,-1.3,-4.11,-0.29,3.04,-0.47,3.58,300.33,252.5,353.02,55.9,-6.69,79.46,5.67,3.26,6.16,452.1,425.7,458.3,189616,47720,224120,115.0,150.9,154.4,3,0.667
2023-08-22,19:00:00,2023-08-22 19:00:00,1,3.24,2.69,3.89,0.14,-1.4,3.38,-2.77,-3.72,0.89,0.29,-1.19,2.25,283.82,1.07,357.79,7.7,-22.23,46.95,5.58,2.45,6.08,453.0,423.4,460.9,186876,50297,239047,115.0,150.9,154.4,3,0.667
2023-08-22,20:00:00,2023-08-22 20:00:00,1,3.63,2.79,3.8,-0.43,-3.13,1.23,-2.32,-3.17,-1.55,1.7,-0.44,3.2,254.42,206.27,305.21,28.55,-7.19,59.52,5.76,3.69,7.88,455.8,431.5,475.7,212300,51312,287751,115.0,150.9,154.4,0,0.8335
2023-08-22,21:00:00,2023-08-22 21:00:00,1,3.66,3.2,3.88,-1.55,-3.53,0.21,-2.71,-3.19,-0.74,1.5,-1.03,2.45,237.0,190.52,273.97,25.88,-17.19,42.68,6.14,4.61,7.84,452.9,429.1,493.8,225221,54323,282450,115.0,150.9,154.4,4,1.0
2023-08-22,22:00:00,2023-08-22 22:00:00,1,3.62,3.28,3.82,-0.86,-2.52,0.9,-2.63,-3.19,-1.64,2.15,-2.51,2.71,250.29,220.4,287.18,35.57,-45.14,54.49,6.0,3.71,6.2,451.2,424.0,464.3,202042,52775,224792,115.0,150.9,154.4,4,1.0
2023-08-22,23:00:00,2023-08-22 23:00:00,1,3.68,3.46,4.02,0.47,-2.39,1.7,-2.67,-3.53,-0.26,2.41,-0.12,3.69,280.56,227.86,350.42,40.8,-1.99,75.53,4.78,3.47,6.27,432.8,424.2,456.0,58002,48460,245836,115.0,150.9,154.4,0,0.8335
2023-08-23,00:00:00,2023-08-23 00:00:00,1,3.55,2.4,4.08,-2.43,-3.02,2.3,-2.2,-3.18,-0.06,-0.52,-2.39,2.62,231.83,0.41,339.42,-8.34,-42.14,75.14,6.05,3.24,7.01,454.9,423.5,466.1,193331,53924,248697,105.0,147.0,150.3,4,1.0
2023-08-23,01:00:00,2023-08-23 01:00:00,1,3.49,2.89,4.0,0.13,-1.48,2.66,-2.33,-3.4,-0.31,2.22,0.2,3.32,285.46,243.64,353.31,41.62,3.42,62.32,4.29,2.8,6.47,430.7,421.4,449.4,61180,51021,224860,105.0,147.0,150.3,4,1.0
2023-08-23,02:00:00,2023-08-23 02:00:00,1,4.02,2.55,4.88,2.2,-1.47,3.57,-1.39,-3.81,0.48,2.9,-0.36,3.87,313.68,5.25,358.39,41.57,-6.11,61.78,3.48,2.81,6.02,426.7,421.7,433.4,64225,56302,75642,105.0,147.0,150.3,0,0.333
2023-08-23,03:00:00,2023-08-23 03:00:00,1,3.92,3.39,4.27,-1.36,-2.89,1.49,-3.02,-4.09,-1.0,2.03,-1.05,2.75,246.51,194.54,295.0,31.43,-15.04,44.55,5.79,3.17,7.3,431.4,423.1,450.7,63955,51217,246602,105.0,147.0,150.3,3,0.667
2023-08-23,04:00:00,2023-08-23 04:00:00,1,3.68,2.6,3.98,-1.15,-3.03,1.19,-2.83,-3.61,0.86,1.69,-0.07,3.26,248.56,11.4,266.05,28.96,-1.1,72.82,5.25,3.32,7.52,429.1,419.4,450.0,60995,50711,257099,105.0,147.0,150.3,3,0.667
2023-08-23,05:00:00,2023-08-23 05:00:00,1,4.04,3.31,4.42,-2.56,-3.65,2.76,-2.29,-3.62,-0.03,1.52,-1.89,2.87,236.86,0.41,355.7,21.21,-31.14,49.33,6.05,1.73,8.08,436.2,402.2,461.6,193800,47221,294019,105.0,147.0,150.3,0,0.333
2023-08-23,06:00:00,2023-08-23 06:00:00,1,4.18,3.64,4.5,-3.04,-3.9,1.8,-2.52,-3.2,-1.28,1.77,-0.67,3.26,235.98,198.41,314.15,24.05,-9.26,52.53,6.59,2.93,7.75,448.7,416.7,462.8,211961,45189,254086,105.0,147.0,150.3,2,0.333
2023-08-23,07:00:00,2023-08-23 07:00:00,1,3.93,2.98,4.35,-1.29,-2.76,0.04,-3.29,-3.8,-2.33,0.78,-0.51,3.28,249.18,228.63,270.72,13.99,-9.98,49.79,4.12,3.41,5.91,427.6,421.0,435.7,60095,46566,99903,105.0,147.0,150.3,2,0.333
2023-08-23,08:00:00,2023-08-23 08:00:00,1,4.41,4.0,4.85,-1.2,-3.51,0.43,-3.49,-4.47,-1.54,2.31,-0.98,3.52,250.11,203.64,276.35,31.8,-14.24,55.39,4.93,4.12,7.01,426.0,414.5,445.3,55847,42166,176749,105.0,147.0,150.3,0,0.333
2023-08-23,09:00:00,2023-08-23 09:00:00,1,4.59,4.34,4.79,-0.04,-2.2,2.4,-2.93,-4.34,0.04,3.25,-0.96,4.39,278.45,0.94,346.94,47.6,-12.64,67.49,4.46,3.15,5.91,423.8,412.5,434.5,60661,50457,91962,105.0,147.0,150.3,2,0.333
2023-08-23,10:00:00,2023-08-23 10:00:00,1,4.48,3.55,4.75,-0.88,-2.21,1.08,-2.08,-3.97,2.97,3.41,1.81,4.5,231.56,90.23,295.73,53.23,24.5,77.23,4.7,3.88,6.27,425.6,418.4,440.2,56903,40273,93086,105.0,147.0,150.3,2,0.333
2023-08-23,11:00:00,2023-08-23 11:00:00,1,3.96,3.25,4.48,-0.45,-2.98,2.56,-1.84,-3.38,1.83,2.96,1.15,3.79,279.58,0.19,339.73,50.94,15.86,75.73,4.19,2.94,6.15,425.7,417.8,438.6,63987,49252,168193,105.0,147.0,150.3,0,0.333
2023-08-23,12:00:00,2023-08-23 12:00:00,1,4.5,3.88,4.95,-1.56,-2.88,3.44,-3.46,-3.89,0.44,2.25,1.0,3.3,259.97,4.52,357.47,29.15,12.62,53.55,3.49,2.58,5.07,428.9,414.4,448.9,61838,48388,194227,105.0,147.0,150.3,2,0.333
2023-08-23,13:00:00,2023-08-23 13:00:00,1,4.44,3.65,5.04,1.08,-2.1,3.68,-1.71,-3.69,1.61,2.84,0.75,4.12,310.58,0.21,358.72,39.35,11.38,60.15,3.2,1.05,5.79,428.6,418.4,449.3,71045,21214,194133,105.0,147.0,150.3,2,0.333
2023-08-23,14:00:00,2023-08-23 14:00:00,1,4.72,4.25,4.89,-2.42,-3.44,-1.65,-3.46,-4.17,-2.94,1.7,-0.19,2.66,235.61,222.3,247.81,21.04,-2.55,32.95,4.44,3.47,5.81,429.6,423.4,433.6,59851,52446,69050,105.0,147.0,150.3,0,0.333
2023-08-23,15:00:00,2023-08-23 15:00:00,1,4.88,4.73,4.94,-2.31,-2.96,-0.82,-3.88,-4.15,-2.39,1.82,0.83,3.92,239.63,228.31,254.03,21.86,9.77,55.07,3.6,2.75,4.05,428.3,408.9,432.7,56112,50717,80791,105.0,147.0,150.3,2,0.333
2023-08-23,16:00:00,2023-08-23 16:00:00,1,5.08,4.35,5.26,-1.97,-3.18,0.55,-3.77,-4.71,-2.55,2.35,-0.56,3.4,247.38,207.52,277.0,28.76,-7.13,40.53,3.23,2.23,3.73,418.5,403.4,426.6,67354,56491,83709,105.0,147.0,150.3,2,0.333
2023-08-23,17:00:00,2023-08-23 17:00:00,1,5.0,4.72,5.18,-0.56,-2.81,0.38,-4.18,-4.79,-0.35,2.56,0.47,4.44,252.37,175.87,274.66,30.78,5.66,60.67,3.2,2.55,3.66,418.5,406.8,424.4,69749,59694,86707,105.0,147.0,150.3,0,0.333
2023-08-23,18:00:00,2023-08-23 18:00:00,1,5.1,4.89,5.92,-1.13,-2.06,-0.2,-4.46,-5.49,-3.87,2.25,0.44,3.05,255.67,240.92,267.42,25.13,5.13,33.86,3.53,2.87,4.47,424.2,417.8,427.8,65669,54534,89139,105.0,147.0,150.3,3,0.667
2023-08-23,19:00:00,2023-08-23 19:00:00,1,5.83,5.32,5.97,-0.6,-1.61,2.71,-5.46,-5.64,-4.75,1.64,-1.69,2.31,269.11,252.97,298.09,16.21,-17.46,23.02,4.06,3.07,4.69,422.3,401.9,426.8,58831,53910,76359,105.0,147.0,150.3,3,0.667
2023-08-23,20:00:00,2023-08-23 20:00:00,1,6.28,4.96,6.49,1.98,-0.09,3.41,-5.9,-6.23,-3.52,0.53,-1.88,2.99,288.52,269.13,311.63,4.87,-22.48,27.93,3.5,2.11,5.67,407.3,396.6,425.0,69058,46414,343344,105.0,147.0,150.3,0,0.333
2023-08-23,21:00:00,2023-08-23 21:00:00,1,6.28,5.89,6.48,0.13,-2.87,2.13,-5.44,-6.16,-4.14,2.65,0.84,4.33,270.21,236.37,292.69,25.36,7.68,43.63,3.45,2.58,4.7,406.6,396.8,428.7,63119,48366,224596,105.0,147.0,150.3,6,1.667
2023-08-23,22:00:00,2023-08-23 22:00:00,1,6.05,5.62,6.54,0.18,-2.43,2.58,-5.12,-5.67,-3.36,3.1,1.26,4.35,272.43,245.8,302.52,30.6,12.02,50.74,3.17,2.31,5.13,405.2,392.3,424.6,70923,51188,349021,105.0,147.0,150.3,6,1.667
2023-08-23,23:00:00,2023-08-23 23:00:00,1,5.21,4.37,6.11,3.18,-0.36,4.23,-1.4,-5.48,3.35,3.08,0.91,4.26,332.26,1.08,354.91,38.4,9.76,46.8,2.94,1.22,5.78,420.1,401.7,440.9,156849,27421,377098,105.0,147.0,150.3,0,0.333
2023-08-24,00:00:00,2023-08-24 00:00:00,1,5.58,4.93,5.84,-0.59,-1.41,0.51,-5.13,-5.56,-4.02,2.02,0.57,3.99,264.1,250.11,275.26,21.16,6.69,44.11,2.49,1.92,5.86,403.4,398.0,429.3,79551,51700,380765,91.0,144.1,147.3,0,0.667
2023-08-24,01:00:00,2023-08-24 01:00:00,1,5.63,5.29,5.82,0.41,-0.68,1.52,-5.26,-5.73,-4.12,1.66,-1.19,3.65,275.0,262.68,286.06,17.4,-13.05,41.09,2.94,2.29,5.75,403.6,397.0,431.3,87053,48843,378093,91.0,144.1,147.3,0,0.667
2023-08-24,02:00:00,2023-08-24 02:00:00,1,5.9,5.67,6.08,0.4,-1.25,1.21,-5.27,-5.79,-2.58,2.54,-0.03,5.32,274.04,255.21,293.52,25.21,-0.26,62.11,3.27,2.42,4.29,407.7,400.7,420.7,67475,49904,199486,91.0,144.1,147.3,0,0.667
2023-08-24,03:00:00,2023-08-24 03:00:00,1,6.49,5.82,6.79,1.4,0.22,2.46,-5.91,-6.64,-3.92,1.29,-3.85,4.76,283.56,273.26,294.17,10.87,-44.45,48.68,2.84,2.43,5.26,406.8,400.6,426.6,73567,52347,330416,91.0,144.1,147.3,3,0.667
2023-08-24,04:00:00,2023-08-24 04:00:00,1,6.46,5.71,6.62,0.3,-1.09,2.89,-6.07,-6.34,-4.71,1.79,-3.29,2.82,274.73,259.14,301.13,16.14,-36.32,25.86,3.27,2.62,4.71,408.0,395.3,412.7,71463,50493,81121,91.0,144.1,147.3,3,0.667
2023-08-24,05:00:00,2023-08-24 05:00:00,1,6.13,5.82,6.43,1.4,-0.14,2.49,-5.53,-6.37,-3.87,1.7,-0.02,4.54,283.08,268.66,296.31,16.44,-0.16,49.03,3.21,2.45,4.5,406.7,398.6,419.0,66293,43484,243224,91.0,144.1,147.3,0,0.667
2023-08-24,06:00:00,2023-08-24 06:00:00,1,5.78,5.38,6.18,3.45,2.15,4.73,-2.82,-5.36,3.03,2.73,1.22,4.45,335.73,4.38,354.49,27.68,11.69,53.73,3.27,1.11,5.78,407.9,394.6,430.9,91561,41575,363694,91.0,144.1,147.3,3,0.667
