Timestamp,Date,Time,Kp,ap,SN,F10.7obs,F10.7adj,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
2019-11-24 00:00:00,2019-11-24,00:00:00,3.333,18,0,70.6,68.8,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2019-11-25 00:00:00,2019-11-25,00:00:00,2.0,7,0,69.5,67.7,1,4.8,4.39,4.88,-3.84,-4.4,0.4,0.27,-1.35,2.44,2.15,0.94,3.98,180.34,147.62,286.52,27.05,11.61,70.55,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2019-11-26 00:00:00,2019-11-26,00:00:00,2.0,7,0,70.4,68.6,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2019-12-09 00:00:00,2019-12-09,00:00:00,2.667,12,0,70.7,68.6,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2019-12-10 00:00:00,2019-12-10,00:00:00,2.0,7,0,70.6,68.4,1,4.42,1.44,5.79,1.78,-4.5,5.03,0.85,-4.06,3.82,1.85,-2.96,4.58,23.45,2.35,356.6,27.89,-63.74,81.87,10.2,5.81,10.78,428.5,422.7,437.9,111723,58335,124426
2019-12-11 00:00:00,2019-12-11,00:00:00,2.667,12,0,70.7,68.6,1,3.23,0.56,4.8,0.79,-4.3,3.92,0.47,-2.93,2.43,-0.94,-2.96,2.05,59.85,6.9,352.99,-18.52,-64.33,42.58,7.95,2.66,12.71,430.3,405.6,442.6,129049,35959,220046
2019-12-12 00:00:00,2019-12-12,00:00:00,1.667,6,0,70.5,68.3,1,4.18,2.01,5.88,-0.09,-3.93,3.17,-2.33,-5.22,0.46,2.19,-5.26,4.42,268.07,13.6,354.46,36.92,-65.94,67.37,6.94,4.02,12.98,386.8,380.6,413.2,70709,32680,146348
2019-12-13 00:00:00,2019-12-13,00:00:00,2.0,7,0,68.9,66.8,1,2.81,1.25,4.26,0.77,-2.44,3.42,0.97,-2.34,2.98,-0.61,-3.36,2.29,52.93,1.67,356.33,-15.48,-79.77,40.91,6.21,3.95,9.37,369.1,348.7,388.6,52819,34489,85246
2019-12-14 00:00:00,2019-12-14,00:00:00,1.333,5,0,70.3,68.1,1,6.48,5.45,8.24,4.48,0.78,5.84,-3.6,-6.11,-1.0,3.23,1.84,5.05,319.82,277.88,349.96,29.19,18.75,45.95,8.65,5.14,12.13,384.1,370.9,395.2,67607,42514,101911
2019-12-15 00:00:00,2019-12-15,00:00:00,2.333,9,0,71.0,68.8,1,7.14,3.19,8.12,1.32,-2.26,2.95,-5.81,-6.71,-1.37,-1.63,-5.46,5.77,280.78,114.71,302.42,-14.37,-81.96,52.52,8.15,2.97,11.5,386.0,359.0,405.8,70302,25424,131913
2019-12-16 00:00:00,2019-12-16,00:00:00,1.0,4,0,70.0,67.7,1,3.93,3.26,4.89,1.14,-1.58,4.37,-3.21,-4.0,0.56,1.56,-1.49,3.6,295.35,1.47,357.71,23.77,-22.07,54.56,3.46,2.24,5.48,355.2,345.5,370.9,41838,28874,138872
2019-12-17 00:00:00,2019-12-17,00:00:00,1.0,4,0,70.5,68.2,1,3.5,2.42,3.96,2.54,-2.7,3.49,-1.05,-2.95,1.18,1.53,-0.2,3.14,329.79,0.15,359.33,28.6,-3.56,60.06,6.73,4.99,9.07,344.0,332.2,354.7,23356,14826,32327
2019-12-18 00:00:00,2019-12-18,00:00:00,4.0,27,0,70.2,68.0,1,6.86,2.45,9.1,-2.46,-6.76,3.55,3.7,-4.91,7.9,-2.06,-6.45,5.15,126.48,31.8,236.75,-19.92,-67.32,78.99,9.36,7.78,30.56,508.6,352.3,543.1,220111,26350,316169
2019-12-19 00:00:00,2019-12-19,00:00:00,3.667,22,0,69.9,67.7,1,3.46,2.83,4.0,0.48,-3.17,2.73,0.9,-2.43,3.36,-2.72,-3.9,2.26,68.58,2.41,352.08,-54.24,-85.38,44.2,7.4,6.62,8.86,495.6,463.3,516.6,164444,108986,238914
2019-12-20 00:00:00,2019-12-20,00:00:00,2.333,9,0,70.0,67.7,1,3.25,3.06,3.65,-2.89,-3.48,-0.63,1.08,-0.26,2.08,-0.88,-2.76,0.44,158.86,110.21,184.44,-16.05,-61.49,7.65,5.16,4.81,7.61,421.7,417.6,429.6,98614,85252,135801
2019-12-21 00:00:00,2019-12-21,00:00:00,2.333,9,0,70.6,68.4,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2019-12-28 00:00:00,2019-12-28,00:00:00,0.667,3,0,72.2,69.8,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2019-12-29 00:00:00,2019-12-29,00:00:00,0.667,3,0,72.0,69.6,1,5.33,3.47,5.84,1.22,-0.91,2.13,-1.7,-2.7,-0.3,4.88,2.1,5.5,301.29,240.78,347.83,65.5,37.16,76.29,7.19,5.24,8.35,314.1,298.7,318.2,11756,10421,13832
2019-12-30 00:00:00,2019-12-30,00:00:00,0.667,3,0,70.9,68.6,1,6.25,2.82,8.21,1.36,-2.46,7.03,-1.03,-3.92,2.9,5.59,-5.62,7.28,320.81,0.66,358.77,65.19,-54.34,84.88,7.97,4.02,20.67,298.4,289.7,307.3,13746,10185,22903
2019-12-31 00:00:00,2019-12-31,00:00:00,1.333,5,0,70.5,68.2,1,4.1,2.7,7.03,-3.05,-6.56,-0.21,1.01,-2.92,4.71,-1.16,-3.38,2.13,170.63,93.89,263.68,-15.18,-68.31,39.04,7.25,5.08,9.46,304.4,291.7,312.5,22797,9858,35410
2020-01-01 00:00:00,2020-01-01,00:00:00,1.333,5,6,71.8,69.4,1,3.6,0.96,4.78,1.15,-2.78,4.12,-2.55,-4.01,0.65,1.8,-1.27,3.36,298.95,8.7,348.75,30.08,-55.88,49.53,7.37,4.75,12.22,326.6,312.2,343.5,19991,12582,40972
2020-01-02 00:00:00,2020-01-02,00:00:00,1.0,4,12,71.9,69.5,1,2.53,2.04,3.07,-0.43,-1.84,1.08,-1.67,-2.32,-0.05,1.79,1.23,2.14,251.36,119.99,298.07,43.48,25.82,75.03,3.95,3.11,4.31,334.2,326.5,338.9,22585,19263,30808
2020-01-03 00:00:00,2020-01-03,00:00:00,2.667,12,13,71.2,68.9,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-01-15 00:00:00,2020-01-15,00:00:00,2.0,7,0,71.2,68.9,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-01-16 00:00:00,2020-01-16,00:00:00,2.333,9,0,71.8,69.4,1,4.14,4.08,7.43,-1.63,-1.83,1.28,3.44,-6.97,3.79,1.35,-2.19,1.71,117.33,107.57,280.39,19.36,-17.14,23.81,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-01-17 00:00:00,2020-01-17,00:00:00,1.333,5,0,70.1,67.9,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-05 00:00:00,2020-02-05,00:00:00,2.0,7,0,70.6,68.6,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-06 00:00:00,2020-02-06,00:00:00,4.0,27,0,71.3,69.3,1,7.74,4.13,8.67,4.42,-4.67,7.63,-3.17,-7.19,4.87,-1.02,-7.46,5.89,315.94,0.48,354.47,-8.02,-87.48,45.62,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-07 00:00:00,2020-02-07,00:00:00,3.333,18,0,70.8,68.9,1,3.8,3.13,4.26,3.1,-1.98,4.04,-0.67,-3.13,1.52,-0.84,-4.14,1.47,324.37,0.73,358.41,-13.41,-81.79,23.34,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-08 00:00:00,2020-02-08,00:00:00,2.667,12,0,72.0,70.0,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-09 00:00:00,2020-02-09,00:00:00,2.667,12,0,70.6,68.8,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-10 00:00:00,2020-02-10,00:00:00,2.0,7,0,70.2,68.3,1,3.65,1.51,4.48,0.63,-3.31,4.03,-2.2,-3.94,2.69,0.14,-2.98,2.99,272.16,114.43,343.11,2.2,-60.78,50.22,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-11 00:00:00,2020-02-11,00:00:00,3.0,15,0,71.1,69.3,1,3.39,0.75,4.46,-1.07,-2.4,0.47,2.7,-1.33,4.02,0.9,-2.14,2.59,121.72,85.21,319.97,13.22,-73.65,47.13,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-12 00:00:00,2020-02-12,00:00:00,2.0,7,0,71.6,69.8,1,3.51,2.8,3.78,-3.29,-3.63,-2.28,0.79,-2.09,2.24,0.11,-0.46,0.78,169.92,140.35,218.93,1.84,-8.71,12.8,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-13 00:00:00,2020-02-13,00:00:00,1.333,5,0,71.2,69.4,1,2.31,0.94,3.33,-1.52,-2.84,1.02,0.64,-1.82,2.8,0.11,-2.55,1.21,154.77,62.08,282.38,3.32,-64.16,30.58,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-14 00:00:00,2020-02-14,00:00:00,1.667,6,0,71.3,69.5,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-17 00:00:00,2020-02-17,00:00:00,3.0,15,0,70.7,69.0,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-18 00:00:00,2020-02-18,00:00:00,3.667,22,0,71.0,69.4,1,11.07,8.73,12.68,3.12,-2.48,8.21,-8.8,-11.09,-3.84,-3.47,-10.7,4.22,288.58,246.14,327.01,-18.57,-59.99,26.93,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-19 00:00:00,2020-02-19,00:00:00,4.0,27,0,71.0,69.4,1,5.02,4.48,5.37,4.42,1.91,5.0,-2.14,-3.98,-0.21,-0.08,-2.39,1.99,332.63,292.25,355.81,-0.95,-27.15,23.4,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-20 00:00:00,2020-02-20,00:00:00,2.667,12,0,70.8,69.2,1,4.08,0.76,6.98,3.23,-5.22,5.49,-0.31,-3.18,5.18,0.57,-4.6,3.33,353.97,0.81,359.29,12.33,-65.04,37.55,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-21 00:00:00,2020-02-21,00:00:00,3.667,22,0,71.2,69.6,1,4.95,4.33,6.06,4.39,2.28,5.31,0.31,-3.24,2.4,1.31,-2.37,4.91,1.11,0.37,359.19,15.57,-29.28,57.8,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-22 00:00:00,2020-02-22,00:00:00,2.667,12,0,72.3,70.7,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-23 00:00:00,2020-02-23,00:00:00,2.333,9,0,70.2,68.8,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-24 00:00:00,2020-02-24,00:00:00,2.0,7,0,70.1,68.7,1,4.49,3.19,4.92,3.97,-0.73,4.83,-1.66,-3.88,1.99,-0.2,-2.86,2.25,334.42,1.67,358.59,-2.49,-46.71,29.02,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-25 00:00:00,2020-02-25,00:00:00,1.333,5,0,70.6,69.1,1,3.77,3.42,4.75,3.59,1.78,4.63,-0.94,-2.63,1.28,-0.41,-1.53,0.67,345.18,0.77,358.61,-6.21,-24.97,9.29,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
2020-02-26 00:00:00,2020-02-26,00:00:00,2.333,9,0,70.1,68.7,1,4.11,2.87,6.06,0.69,-2.28,5.18,1.11,-3.95,4.65,0.44,-4.24,4.16,37.99,7.18,353.86,6.04,-77.25,48.61,6.83,4.4,8.43,349.0,339.9,357.5,34184,24588,59846
2020-02-27 00:00:00,2020-02-27,00:00:00,2.0,7,0,70.9,69.6,1,3.15,0.95,4.07,2.55,-0.87,3.85,-0.85,-2.91,1.6,-0.17,-3.57,1.92,334.47,2.71,356.18,-3.48,-82.39,29.72,3.6,0.17,5.84,359.9,339.3,404.6,43385,7609,147015
2020-02-28 00:00:00,2020-02-28,00:00:00,2.333,9,0,70.6,69.3,1,6.14,2.82,8.11,1.6,-4.8,6.93,3.0,-4.61,6.98,1.95,-4.48,5.97,51.21,2.63,357.27,20.31,-56.35,73.08,9.77,2.52,15.85,424.2,332.6,465.2,108111,18890,289379
2020-02-29 00:00:00,2020-02-29,00:00:00,3.667,22,0,70.1,68.8,1,5.76,2.26,8.85,2.97,-3.24,5.85,-3.87,-7.63,5.75,-0.57,-5.83,5.14,309.98,1.67,358.81,-6.76,-52.64,66.86,10.18,6.67,13.2,490.3,418.3,547.6,301115,58038,490385
2020-03-01 00:00:00,2020-03-01,00:00:00,3.333,18,0,69.3,68.1,1,3.67,2.15,4.79,2.22,-2.71,3.96,-2.09,-4.5,0.65,0.04,-3.17,1.97,311.52,1.21,357.46,0.64,-59.18,39.96,6.48,3.94,8.83,438.8,401.5,480.6,186931,81813,292568
2020-03-02 00:00:00,2020-03-02,00:00:00,2.0,7,0,69.3,68.1,1,5.14,2.01,7.69,3.55,-2.83,6.79,-1.28,-6.83,4.98,1.52,-3.58,5.52,339.86,2.63,358.94,19.21,-60.14,73.32,9.59,4.27,13.89,433.0,411.4,472.6,122870,90036,228872
2020-03-03 00:00:00,2020-03-03,00:00:00,2.0,7,0,70.0,68.8,1,3.66,1.82,5.5,1.18,-3.0,4.45,-1.72,-4.99,2.24,0.57,-3.66,3.77,309.14,2.72,356.83,8.63,-76.9,71.75,6.47,4.0,8.86,420.8,403.1,446.5,118673,78605,181146
2020-03-04 00:00:00,2020-03-04,00:00:00,3.0,15,0,69.8,68.7,1,4.28,2.01,6.06,1.23,-1.89,3.43,-0.56,-3.97,5.87,-0.97,-5.0,2.97,6.91,9.82,352.4,-16.36,-74.31,34.91,5.56,3.29,14.43,385.4,370.1,408.8,31037,10450,116622
2020-03-05 00:00:00,2020-03-05,00:00:00,1.667,6,0,69.5,68.3,1,5.82,4.32,6.93,1.87,-0.29,4.99,4.69,0.77,6.34,1.97,-0.69,4.36,65.55,9.56,93.58,20.42,-7.01,47.92,12.24,6.12,20.15,343.8,317.1,373.7,24197,11908,43224
2020-03-06 00:00:00,2020-03-06,00:00:00,2.0,7,0,70.0,68.9,1,7.19,4.04,9.28,3.4,-6.73,7.16,-2.72,-8.59,4.81,3.33,-5.33,6.89,319.71,6.01,357.3,28.24,-41.7,71.4,8.71,3.1,22.02,333.4,310.5,388.4,42357,9477,110864
2020-03-07 00:00:00,2020-03-07,00:00:00,2.0,7,2,69.9,68.8,1,4.65,2.82,6.9,0.29,-3.93,4.13,0.63,-2.98,4.79,2.58,-4.23,6.5,52.29,1.49,355.99,36.99,-83.84,84.16,6.4,3.89,9.39,362.2,332.3,392.3,46184,19301,110500
2020-03-08 00:00:00,2020-03-08,00:00:00,1.667,6,16,70.2,69.2,1,4.15,1.53,5.5,2.21,-4.27,4.31,-1.9,-4.38,3.47,-1.04,-3.59,3.71,291.93,10.86,342.2,-14.32,-63.51,74.09,5.93,2.44,17.53,357.4,331.6,409.2,39631,11325,165905
2020-03-09 00:00:00,2020-03-09,00:00:00,2.0,7,11,70.8,69.8,1,4.2,1.64,6.61,-1.28,-5.55,4.8,0.39,-4.42,5.36,-0.71,-2.95,3.06,163.41,1.88,355.96,-9.85,-53.39,44.36,11.8,5.81,16.94,343.3,327.1,370.9,35515,19455,69156
2020-03-10 00:00:00,2020-03-10,00:00:00,2.0,7,0,70.8,69.8,1,2.71,0.88,4.23,0.71,-2.35,4.04,-1.64,-3.53,0.66,-0.34,-2.54,1.59,290.81,4.71,356.44,-7.6,-61.58,36.22,7.79,5.61,13.56,326.8,310.4,352.3,15888,7966,51406
2020-03-11 00:00:00,2020-03-11,00:00:00,1.667,6,0,70.5,69.6,1,1.87,0.38,3.86,0.15,-2.03,3.67,-0.9,-2.79,1.0,-0.01,-2.03,1.49,281.43,43.79,358.2,-0.59,-44.36,61.65,9.74,5.13,13.4,309.0,295.8,322.2,12682,7064,25072
2020-03-12 00:00:00,2020-03-12,00:00:00,2.667,12,0,69.9,69.1,1,5.4,1.62,6.81,2.54,-3.87,5.91,-2.16,-6.02,4.45,-0.65,-6.06,4.81,307.4,50.4,353.79,-8.03,-73.32,61.31,9.16,2.33,15.61,343.8,304.5,416.6,31361,13211,126257
2020-03-13 00:00:00,2020-03-13,00:00:00,2.667,12,0,68.8,67.9,1,4.69,3.52,7.45,3.83,0.19,5.77,-2.14,-5.5,1.28,-0.24,-5.58,3.85,330.07,4.59,356.52,-2.87,-70.65,36.31,6.13,3.83,8.76,423.0,374.7,458.1,106045,59579,275725
2020-03-14 00:00:00,2020-03-14,00:00:00,1.0,4,0,68.1,67.4,1,2.85,1.22,3.9,1.79,-2.56,3.66,-1.42,-3.18,1.34,-0.27,-2.16,1.65,310.73,4.51,358.04,-5.28,-66.92,37.73,3.52,2.23,4.13,388.7,350.1,418.0,54750,32278,100457
2020-03-15 00:00:00,2020-03-15,00:00:00,1.667,6,0,70.2,69.5,1,3.58,1.65,6.07,2.23,-1.95,4.02,-1.61,-4.98,1.03,-0.17,-4.01,4.57,317.34,2.14,358.2,-2.6,-68.63,55.09,4.85,2.56,12.13,359.3,344.0,382.1,43687,30628,67434
2020-03-16 00:00:00,2020-03-16,00:00:00,2.0,7,0,69.8,69.1,1,3.43,0.9,8.24,0.71,-5.83,5.08,-1.4,-6.67,1.89,-1.29,-4.21,3.32,287.34,4.72,355.27,-22.81,-77.46,45.67,10.73,6.11,21.68,344.3,319.0,366.4,35570,17448,75051
2020-03-17 00:00:00,2020-03-17,00:00:00,1.667,6,0,71.6,70.9,1,3.97,0.61,8.27,2.89,-6.33,6.32,-0.97,-6.12,3.19,-0.05,-5.73,6.58,328.18,0.73,358.95,-0.85,-79.9,64.46,6.28,4.08,10.25,400.4,330.7,449.8,98739,17888,207695
2020-03-18 00:00:00,2020-03-18,00:00:00,3.0,15,3,72.0,71.4,1,4.75,3.25,7.33,3.64,-3.98,6.99,-1.59,-4.93,3.09,0.37,-6.45,3.82,337.31,1.0,359.06,4.54,-75.35,46.54,5.58,4.08,10.29,401.2,372.5,426.9,79639,46855,120684
2020-03-19 00:00:00,2020-03-19,00:00:00,4.333,32,0,72.1,71.5,1,4.58,2.63,6.88,-1.78,-4.48,5.65,-2.43,-5.45,1.6,-0.79,-6.16,3.52,251.18,22.88,354.36,-12.19,-75.97,42.51,7.63,5.95,10.25,488.2,419.5,506.0,188001,68528,319380
2020-03-20 00:00:00,2020-03-20,00:00:00,2.667,12,0,71.7,71.1,1,4.06,1.94,5.78,2.23,-3.65,5.3,-1.59,-4.29,2.7,-0.83,-4.09,1.28,309.68,0.54,359.27,-12.67,-58.03,18.84,5.85,3.34,9.54,420.5,396.0,487.8,97174,52572,193267
2020-03-21 00:00:00,2020-03-21,00:00:00,3.0,15,0,70.8,70.3,1,3.69,1.12,6.49,2.74,-3.62,5.88,-1.2,-3.85,2.69,-0.21,-4.02,4.62,327.01,1.25,356.93,-3.54,-70.05,54.16,9.69,4.88,13.7,475.3,396.0,517.4,246281,86140,345949
2020-03-22 00:00:00,2020-03-22,00:00:00,2.333,9,0,70.2,69.8,1,4.32,2.2,5.59,2.61,-4.17,5.09,-1.93,-4.94,1.87,-0.33,-3.9,2.31,316.15,0.88,358.89,-4.66,-70.56,30.56,7.47,5.72,9.65,448.9,426.4,491.2,127567,68491,205274
2020-03-23 00:00:00,2020-03-23,00:00:00,3.333,18,0,70.4,69.9,1,4.13,1.99,5.58,-0.54,-4.93,4.95,-0.76,-4.13,2.39,-0.87,-4.1,2.91,257.7,1.95,358.44,-14.11,-78.3,50.59,7.44,5.83,10.92,471.3,438.9,512.7,167832,84762,262329
2020-03-24 00:00:00,2020-03-24,00:00:00,2.667,12,0,71.2,70.8,1,3.83,1.69,5.32,3.21,-1.85,4.39,-1.42,-4.25,0.81,0.2,-3.16,2.15,335.22,0.99,358.98,3.0,-65.87,42.97,5.88,3.87,7.79,448.7,387.3,471.3,146312,63425,247048
2020-03-25 00:00:00,2020-03-25,00:00:00,1.667,6,0,71.2,70.9,1,3.38,2.38,5.74,2.77,-0.48,5.24,-0.51,-3.14,3.15,0.23,-2.05,3.11,353.94,0.56,358.94,3.91,-42.97,44.7,4.71,3.24,7.79,394.1,375.2,423.3,64259,29996,178876
2020-03-26 00:00:00,2020-03-26,00:00:00,3.0,15,0,70.2,69.9,1,4.0,1.67,5.84,2.57,-3.56,5.11,-1.27,-5.02,2.56,0.28,-4.06,3.44,319.09,1.01,357.72,4.86,-64.95,53.62,5.09,1.84,8.17,401.1,363.4,421.9,56667,28124,101837
2020-03-27 00:00:00,2020-03-27,00:00:00,2.0,7,0,69.4,69.2,1,3.37,1.53,4.66,0.6,-3.53,3.81,-1.7,-3.97,1.03,-0.23,-3.6,3.94,279.09,12.49,352.88,-4.53,-69.32,73.81,5.41,3.46,7.63,404.5,383.1,419.6,65590,45795,136618
2020-03-28 00:00:00,2020-03-28,00:00:00,2.333,9,0,69.2,69.0,1,3.89,1.4,5.06,2.85,-3.75,4.46,-0.96,-3.53,2.94,0.13,-3.63,3.26,340.96,0.88,358.29,2.15,-71.86,52.49,5.95,3.21,8.96,376.3,359.0,403.1,62713,39829,110506
2020-03-29 00:00:00,2020-03-29,00:00:00,3.333,18,0,68.8,68.6,1,3.95,2.09,5.92,0.58,-4.1,4.61,-1.73,-4.23,1.95,-1.44,-4.54,3.82,285.06,2.41,359.17,-23.16,-75.83,44.25,5.58,3.68,9.56,405.5,377.3,432.5,80392,44916,131765
2020-03-30 00:00:00,2020-03-30,00:00:00,4.0,27,3,69.3,69.1,1,5.68,3.04,7.45,3.29,-3.55,6.15,-2.48,-6.24,5.23,-1.76,-6.28,3.89,326.83,4.15,355.96,-18.26,-80.91,69.48,6.92,4.25,10.35,403.8,352.1,516.5,83331,39073,313390
2020-03-31 00:00:00,2020-03-31,00:00:00,4.0,27,11,69.9,69.8,1,5.04,2.05,7.49,2.36,-2.17,5.49,-2.77,-5.69,4.04,-0.31,-6.14,5.76,319.5,3.62,356.03,-4.18,-79.4,73.97,9.24,7.63,14.36,498.9,462.6,529.4,282883,220415,394295
2020-04-01 00:00:00,2020-04-01,00:00:00,2.333,9,13,69.2,69.2,1,3.43,1.71,4.14,1.4,-3.5,3.41,-1.6,-3.58,3.22,-0.34,-3.42,2.81,313.19,2.63,356.18,-6.31,-78.18,50.94,6.97,4.29,8.29,455.7,411.5,500.2,172125,67710,293574
2020-04-02 00:00:00,2020-04-02,00:00:00,2.667,12,13,69.8,69.7,1,3.7,2.12,6.04,2.47,-2.94,5.67,-1.17,-4.19,2.45,-0.77,-4.74,2.67,324.86,0.78,359.29,-12.66,-83.34,46.48,5.39,3.74,8.35,422.9,401.4,444.7,83962,60134,170484
2020-04-03 00:00:00,2020-04-03,00:00:00,3.667,22,13,69.9,70.0,1,5.44,3.13,6.88,4.04,-4.9,6.04,-1.7,-5.24,6.13,-0.96,-5.72,2.88,334.39,1.56,358.53,-9.74,-76.28,43.43,5.55,2.54,10.15,424.3,385.0,448.0,100996,28571,289434
